model,family,arm,checkpoint,step,layer,module,source_rank_k,mask_density_alpha,real_overlap_lift,null_overlap_lift_mean,null_overlap_lift_std,null_update_count_mean,delta_singular_values_used,z_tpnt,spectrum_null_seeds
qwen,qwen3_4b,seqkd,160,160,18,self_attn.k_proj,50,0.01,0.338613079973048,0.3446144732347908,0.0072602167445962,1827215.3,1024,-0.82661351208414,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.k_proj,50,0.1,0.6915323577499546,0.7004146649518171,0.0027341600708437,1827215.3,1024,-3.24864198573479,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.o_proj,16,0.01,0.7260120103177381,0.7315308384028827,0.005373401657763,7043599.8,2560,-1.0270641274641157,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.o_proj,16,0.1,0.909476546112147,0.9137507639893429,0.0017056519844884,7043599.8,2560,-2.505914404618545,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.o_proj,32,0.01,0.65224577571364,0.6600278773931438,0.0058592680066815,7043599.8,2560,-1.3281696059353667,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.o_proj,32,0.1,0.8757106299337486,0.8803928532924956,0.0019145151952557,7043599.8,2560,-2.445644396215674,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.o_proj,50,0.01,0.6017657938236971,0.6114606679219319,0.0063358790263448,7043599.8,2560,-1.5301545464998698,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.o_proj,50,0.1,0.8445227929306416,0.8495572754578407,0.001788393479577,7043599.8,2560,-2.815086604089937,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.q_proj,16,0.01,0.5135667235650423,0.5161605318642419,0.006069986557881,7181888.3,2560,-0.4273169758229391,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.q_proj,16,0.1,0.8742933832546615,0.882445182044241,0.001373647458821,7181888.3,2560,-5.934418425362208,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.q_proj,32,0.01,0.4542731109352602,0.4575603666883488,0.0060926758131577,7181888.3,2560,-0.5395422067245816,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.q_proj,32,0.1,0.8346948326784742,0.8414374704474744,0.0011112596223779,7181888.3,2560,-6.06756300077936,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.q_proj,50,0.01,0.4080945493452795,0.4128497041929716,0.0055659323867973,7181888.3,2560,-0.8543321257318066,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.q_proj,50,0.1,0.8011402639544958,0.8070685918972582,0.0015097323989341,7181888.3,2560,-3.9267408892780336,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.v_proj,16,0.01,0.6743050384950797,0.67553340280763,0.0183155966341154,1640577.4,1024,-0.0670665737561743,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.v_proj,16,0.1,0.916323856005806,0.9164645923068196,0.0081186105249971,1640577.4,1024,-0.0173350231028349,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.v_proj,32,0.01,0.5861434735915159,0.5896096133167176,0.0171955192346119,1640577.4,1024,-0.201572262977957,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.v_proj,32,0.1,0.866757112983494,0.8676685067706444,0.0069857628628658,1640577.4,1024,-0.1304644610819994,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.v_proj,50,0.01,0.5314633516534498,0.5318663506040039,0.0149760131248935,1640577.4,1024,-0.0269096285635722,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.v_proj,50,0.1,0.8196157112235317,0.8216188969030229,0.0059451533041599,1640577.4,1024,-0.336944327085649,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.down_proj,16,0.01,0.8423121639560792,0.8551722178548588,0.0062937784046525,17354833.4,2560,-2.0432962636995624,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.down_proj,16,0.1,0.962776148075985,0.9685935577973016,0.0014604626041076,17354833.4,2560,-3.983265100355629,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.down_proj,32,0.01,0.800068739927074,0.8152879961981286,0.0052976443923729,17354833.4,2560,-2.872834630607908,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.down_proj,32,0.1,0.9416205683034928,0.9478270807782636,0.0011480263703516,17354833.4,2560,-5.406245566353835,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.down_proj,50,0.01,0.7664922797945971,0.7828799350758933,0.005104135252565,17354833.4,2560,-3.2106624276973728,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.down_proj,50,0.1,0.9221633646383154,0.929241470744984,0.0009102273884173,17354833.4,2560,-7.776195483389443,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.gate_proj,16,0.01,0.9539210173658952,0.9096827691885568,0.0115077175722946,20040335.2,2560,3.8442243563436143,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.gate_proj,16,0.1,0.9830238886489188,0.9740832417264068,0.00233502150859,20040335.2,2560,3.8289355749492016,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.gate_proj,32,0.01,0.9121565946391756,0.8705816733354664,0.012591083215786,20040335.2,2560,3.301933645517076,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.gate_proj,32,0.1,0.9684158299690576,0.9596258252486513,0.0026854251977535,20040335.2,2560,3.273226425282448,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.gate_proj,50,0.01,0.8793081160841203,0.8408772912930468,0.0116655386668366,20040335.2,2560,3.294389216704292,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.gate_proj,50,0.1,0.9539137826006034,0.9463749164015348,0.0026189499206788,20040335.2,2560,2.878583564940609,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.up_proj,16,0.01,0.9766644328180428,0.9578965002606864,0.0026414068487303,19369546.5,2560,7.105278979032565,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.up_proj,16,0.1,1.0091535407991103,0.9976710634448044,0.0012586020472699,19369546.5,2560,9.12319932993328,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.up_proj,32,0.01,0.9439620529610055,0.926654778053903,0.0026664605418815,19369546.5,2560,6.490729802770732,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.up_proj,32,0.1,0.994310836082988,0.9835481671636768,0.0011087349076396,19369546.5,2560,9.707161599361832,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.up_proj,50,0.01,0.9144917939935588,0.9005995476954768,0.0023851744243232,19369546.5,2560,5.8244152529950375,10
qwen,qwen3_4b,seqkd,320,320,18,mlp.up_proj,50,0.1,0.9783183517360732,0.9700117072372584,0.000799737921129,19369546.5,2560,10.386708294497376,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.k_proj,16,0.01,0.5787188262196222,0.6045647046819659,0.0128991797796406,2008766.9,1024,-2.00368387012773,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.k_proj,16,0.1,0.831491045271964,0.8460640828603447,0.0070903041553669,2008766.9,1024,-2.055347312195299,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.k_proj,32,0.01,0.4898748905600907,0.5093600560023186,0.0156106689963712,2008766.9,1024,-1.24819541345456,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.k_proj,32,0.1,0.7884086859351876,0.8017589881467545,0.0066325753123992,2008766.9,1024,-2.0128383897291275,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.k_proj,50,0.01,0.4386826624775165,0.4569501408667674,0.0148982632107915,2008766.9,1024,-1.22614818457623,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.k_proj,50,0.1,0.7523984979815368,0.7679115681655813,0.0068250325925934,2008766.9,1024,-2.272966461856793,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.o_proj,16,0.01,0.7679388373242406,0.7760610937768702,0.003153197213636,7747387.2,2560,-2.575879623863869,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.o_proj,16,0.1,0.926518477599076,0.930262592400554,0.0010712479525438,7747387.2,2560,-3.4950963430896045,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.o_proj,32,0.01,0.7063258354743701,0.7157867906225849,0.003453291190889,7747387.2,2560,-2.7396922602924514,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.o_proj,32,0.1,0.899434921571213,0.9040516237096236,0.0011423072516607,7747387.2,2560,-4.041558986602369,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.o_proj,50,0.01,0.6650511060797967,0.6756869916520467,0.0029583689077917,7747387.2,2560,-3.595185693115342,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.o_proj,50,0.1,0.8756960098081823,0.8800044277800356,0.0007925472961028,7747387.2,2560,-5.436165126092335,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.q_proj,16,0.01,0.5910803409002806,0.5868213335655816,0.0074174102986928,7898444.2,2560,0.5741906087424508,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.q_proj,16,0.1,0.8992237493111248,0.9040287733416432,0.0028711827938454,7898444.2,2560,-1.6735346982498862,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.q_proj,32,0.01,0.5372598856880741,0.534641921577161,0.0071159911311559,7898444.2,2560,0.3678987315556038,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.q_proj,32,0.1,0.8683853789077903,0.8725653711313581,0.0028829273654057,7898444.2,2560,-1.449912430582332,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.q_proj,50,0.01,0.4951456347997751,0.4953213118248244,0.0069365906046339,7898444.2,2560,-0.0253261342729348,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.q_proj,50,0.1,0.8413601563454444,0.8463001509658021,0.0026534368366391,7898444.2,2560,-1.8617343937287212,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.v_proj,16,0.01,0.7239221004966402,0.7426444488139193,0.0119037365309875,1803629.6,1024,-1.5728127272089398,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.v_proj,16,0.1,0.9278344137822048,0.9359491894890576,0.0038826461284125,1803629.6,1024,-2.090011666906795,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.v_proj,32,0.01,0.6480542545076744,0.6692673753945464,0.0092937411758354,1803629.6,1024,-2.282516855755349,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.v_proj,32,0.1,0.8866335717688186,0.8954770447779279,0.0037901323183369,1803629.6,1024,-2.3332887261808675,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.v_proj,50,0.01,0.59698827662926,0.615084570622839,0.0100110549407702,1803629.6,1024,-1.807631073912239,10
qwen,qwen3_4b,seqkd,320,320,18,self_attn.v_proj,50,0.1,0.8493357306232036,0.8570302024662306,0.0036015798211028,1803629.6,1024,-2.1364157467627174,10
qwen,qwen3_4b,sft,20,20,18,mlp.down_proj,16,0.01,0.6169349586433656,0.6115824175672259,0.0086156909538932,1069863.4,2560,0.6212549991386345,10
qwen,qwen3_4b,sft,20,20,18,mlp.down_proj,16,0.1,0.8893143767027374,0.8969087435412053,0.0029833177307815,1069863.4,2560,-2.5456111362561518,10
qwen,qwen3_4b,sft,20,20,18,mlp.down_proj,32,0.01,0.5317827743085146,0.531001989953502,0.0061964114596986,1069863.4,2560,0.1260058922960203,10
qwen,qwen3_4b,sft,20,20,18,mlp.down_proj,32,0.1,0.831907976501916,0.8358354875117173,0.0019869352039845,1069863.4,2560,-1.976667886262807,10
qwen,qwen3_4b,sft,20,20,18,mlp.down_proj,50,0.01,0.4670080491150672,0.4775103314956498,0.0043475051201626,1069863.4,2560,-2.415703280457498,10
qwen,qwen3_4b,sft,20,20,18,mlp.down_proj,50,0.1,0.7830660225284313,0.7867923152815741,0.0027545255956066,1069863.4,2560,-1.352789300301348,10
qwen,qwen3_4b,sft,20,20,18,mlp.gate_proj,16,0.01,0.6072299271483605,0.587979533977341,0.004614027031328,2104254.5,2560,4.172145728734226,10
qwen,qwen3_4b,sft,20,20,18,mlp.gate_proj,16,0.1,0.8567838843623188,0.8721765729407901,0.0023702012685337,2104254.5,2560,-6.494253793051711,10
qwen,qwen3_4b,sft,20,20,18,mlp.gate_proj,32,0.01,0.4807608766064388,0.4740060286073094,0.0027832553295753,2104254.5,2560,2.4269595129671715,10
qwen,qwen3_4b,sft,20,20,18,mlp.gate_proj,32,0.1,0.7948082628212565,0.8049217859433554,0.0016011844468965,2104254.5,2560,-6.3162761427649805,10
qwen,qwen3_4b,sft,20,20,18,mlp.gate_proj,50,0.01,0.3984667514806216,0.396102479714257,0.0023023014810509,2104254.5,2560,1.0269166683093975,10
qwen,qwen3_4b,sft,20,20,18,mlp.gate_proj,50,0.1,0.7353250524936223,0.7484541256710932,0.0012480650080266,2104254.5,2560,-10.519542726568105,10
qwen,qwen3_4b,sft,20,20,18,mlp.up_proj,16,0.01,0.8085441333317114,0.8233037619719547,0.0054440473746144,2354814.0,2560,-2.7111499266276184,10
qwen,qwen3_4b,sft,20,20,18,mlp.up_proj,16,0.1,0.9723792635131157,0.9836859609548444,0.0024116206306614,2354814.0,2560,-4.688422921074418,10
qwen,qwen3_4b,sft,20,20,18,mlp.up_proj,32,0.01,0.6909260512625424,0.698168896019203,0.0044008173941577,2354814.0,2560,-1.6457953393557645,10
qwen,qwen3_4b,sft,20,20,18,mlp.up_proj,32,0.1,0.905616224194123,0.9214730465981064,0.0016053681679524,2354814.0,2560,-9.877374374631916,10
qwen,qwen3_4b,sft,20,20,18,mlp.up_proj,50,0.01,0.6034268285829252,0.6102679951366272,0.0038184129972385,2354814.0,2560,-1.791625620028413,10
qwen,qwen3_4b,sft,20,20,18,mlp.up_proj,50,0.1,0.8524897791145806,0.8641191540771744,0.0013659894913297,2354814.0,2560,-8.513517151052655,10
qwen,qwen3_4b,sft,20,20,18,self_attn.k_proj,16,0.01,0.1877121072467616,0.1669769825935092,0.002720101786884,259141.1,1024,7.622922330787144,10
qwen,qwen3_4b,sft,20,20,18,self_attn.k_proj,16,0.1,0.5651592142756535,0.5345576386260835,0.0019087749054616,259141.1,1024,16.032050485371126,10
qwen,qwen3_4b,sft,20,20,18,self_attn.k_proj,32,0.01,0.0769267510217609,0.0711977714559582,0.0044883127888036,259141.1,1024,1.2764216389049126,10
qwen,qwen3_4b,sft,20,20,18,self_attn.k_proj,32,0.1,0.4472788931384551,0.4230899294834733,0.0027716373718046,259141.1,1024,8.727319057338427,10
qwen,qwen3_4b,sft,20,20,18,self_attn.k_proj,50,0.01,0.0425264081352692,0.0393609422879379,0.0022908894764922,259141.1,1024,1.3817627955488228,10
qwen,qwen3_4b,sft,20,20,18,self_attn.k_proj,50,0.1,0.3558891404921069,0.3354226773573033,0.0024422203706487,259141.1,1024,8.380268783593282,10
qwen,qwen3_4b,sft,20,20,18,self_attn.o_proj,16,0.01,0.4713916461814763,0.4939669823313508,0.0050766564287989,870198.4,2560,-4.446890678244194,10
qwen,qwen3_4b,sft,20,20,18,self_attn.o_proj,16,0.1,0.7716575531596354,0.7879479452584799,0.0030062034112721,870198.4,2560,-5.418925425259479,10
qwen,qwen3_4b,sft,20,20,18,self_attn.o_proj,32,0.01,0.3646135606374384,0.3737651573890625,0.0057026551160436,870198.4,2560,-1.6047957601148537,10
qwen,qwen3_4b,sft,20,20,18,self_attn.o_proj,32,0.1,0.7020125879149147,0.7161862560960098,0.0032292063156843,870198.4,2560,-4.389211092599832,10
qwen,qwen3_4b,sft,20,20,18,self_attn.o_proj,50,0.01,0.2985306195839604,0.3105383215529195,0.005848729203709,870198.4,2560,-2.053044610330772,10
qwen,qwen3_4b,sft,20,20,18,self_attn.o_proj,50,0.1,0.644456740149684,0.6560358837998843,0.003114648389765,870198.4,2560,-3.717640709702639,10
qwen,qwen3_4b,sft,20,20,18,self_attn.q_proj,16,0.01,0.30745823881411,0.2621625457990055,0.0043442461744408,973362.5,2560,10.426594441539612,10
qwen,qwen3_4b,sft,20,20,18,self_attn.q_proj,16,0.1,0.7597071443686971,0.7372458357927255,0.0025016527587918,973362.5,2560,8.978587654515007,10
qwen,qwen3_4b,sft,20,20,18,self_attn.q_proj,32,0.01,0.2407231172110474,0.2026468725836899,0.0040420993718922,973362.5,2560,9.419917999080036,10
qwen,qwen3_4b,sft,20,20,18,self_attn.q_proj,32,0.1,0.6590118397513169,0.6336572447366055,0.0020028930889217,973362.5,2560,12.65898572167963,10
qwen,qwen3_4b,sft,20,20,18,self_attn.q_proj,50,0.01,0.1863383265540061,0.1591386520960566,0.0025857372154697,973362.5,2560,10.519117834256985,10
qwen,qwen3_4b,sft,20,20,18,self_attn.q_proj,50,0.1,0.5793266227205066,0.5544958439136044,0.0024691251905996,973362.5,2560,10.056508637729989,10
qwen,qwen3_4b,sft,20,20,18,self_attn.v_proj,16,0.01,0.3688720536320985,0.3684704950727658,0.0082795296649051,268029.3,1024,0.0485001655389634,10
qwen,qwen3_4b,sft,20,20,18,self_attn.v_proj,16,0.1,0.7793018591596192,0.7902683561660101,0.0058921962557221,268029.3,1024,-1.8611900436515096,10
qwen,qwen3_4b,sft,20,20,18,self_attn.v_proj,32,0.01,0.2510306994040727,0.2486680610217798,0.0052684154758006,268029.3,1024,0.4484533145013103,10
qwen,qwen3_4b,sft,20,20,18,self_attn.v_proj,32,0.1,0.6814143868311044,0.6848990425734723,0.0048552279525167,268029.3,1024,-0.7177120778771225,10
qwen,qwen3_4b,sft,20,20,18,self_attn.v_proj,50,0.01,0.1789731825803129,0.1636763137749082,0.0044934377249662,268029.3,1024,3.404268567117988,10
qwen,qwen3_4b,sft,20,20,18,self_attn.v_proj,50,0.1,0.5954149227019335,0.5908730984440262,0.0032764147545101,268029.3,1024,1.3862177404906264,10
qwen,qwen3_4b,sft,160,160,18,mlp.down_proj,16,0.01,0.7520249683942931,0.774034963669066,0.0103944101834466,12861795.4,2560,-2.1174838096945914,10
qwen,qwen3_4b,sft,160,160,18,mlp.down_proj,16,0.1,0.9406927984619908,0.9463048195173736,0.0024327415804724,12861795.4,2560,-2.3068710217436807,10
qwen,qwen3_4b,sft,160,160,18,mlp.down_proj,32,0.01,0.6892600094131643,0.7121806619747,0.0091747555847057,12861795.4,2560,-2.498230317954643,10
qwen,qwen3_4b,sft,160,160,18,mlp.down_proj,32,0.1,0.9047946686396656,0.9125572048137812,0.0017888122291619,12861795.4,2560,-4.3394918972308005,10
qwen,qwen3_4b,sft,160,160,18,mlp.down_proj,50,0.01,0.6427716335688964,0.6640763588459944,0.0087044044077686,12861795.4,2560,-2.4475799008239543,10
qwen,qwen3_4b,sft,160,160,18,mlp.down_proj,50,0.1,0.873599473981748,0.8827871619209577,0.0018174524120156,12861795.4,2560,-5.05525640091995,10
qwen,qwen3_4b,sft,160,160,18,mlp.gate_proj,16,0.01,0.923459227682227,0.8735077751450294,0.0117114514540867,18348120.3,2560,4.265180343617171,10
qwen,qwen3_4b,sft,160,160,18,mlp.gate_proj,16,0.1,0.9719042409190144,0.9631673969203322,0.0024425311548893,18348120.3,2560,3.57696317657737,10
qwen,qwen3_4b,sft,160,160,18,mlp.gate_proj,32,0.01,0.8664844968086429,0.8207693156071171,0.009666853023832,18348120.3,2560,4.729065507546504,10
qwen,qwen3_4b,sft,160,160,18,mlp.gate_proj,32,0.1,0.9510008100506704,0.9430096283982624,0.002308784078047,18348120.3,2560,3.4612078835744744,10
qwen,qwen3_4b,sft,160,160,18,mlp.gate_proj,50,0.01,0.8192784377403797,0.7806738507421052,0.0079707636072557,18348120.3,2560,4.843273355031268,10
qwen,qwen3_4b,sft,160,160,18,mlp.gate_proj,50,0.1,0.9303344295350184,0.9247161917955457,0.0018970235161881,18348120.3,2560,2.961606796926938,10
qwen,qwen3_4b,sft,160,160,18,mlp.up_proj,16,0.01,0.960419415202191,0.9403912495323798,0.0043007924208755,17187084.8,2560,4.6568547629959465,10
qwen,qwen3_4b,sft,160,160,18,mlp.up_proj,16,0.1,1.0075128856593216,0.9962841784624186,0.0012959971924875,17187084.8,2560,8.664144692590138,10
qwen,qwen3_4b,sft,160,160,18,mlp.up_proj,32,0.01,0.9112666210216036,0.8969781111812786,0.0037478237086693,17187084.8,2560,3.812481843068914,10
qwen,qwen3_4b,sft,160,160,18,mlp.up_proj,32,0.1,0.9854571880009008,0.9761966253293036,0.0013050765036753,17187084.8,2560,7.0958006258771045,10
qwen,qwen3_4b,sft,160,160,18,mlp.up_proj,50,0.01,0.8702841399657069,0.8592439387141756,0.0028354333133591,17187084.8,2560,3.8936557596030337,10
qwen,qwen3_4b,sft,160,160,18,mlp.up_proj,50,0.1,0.9638460080996252,0.9565716163494498,0.0013072472169077,17187084.8,2560,5.564664170701112,10
qwen,qwen3_4b,sft,160,160,18,self_attn.k_proj,16,0.01,0.438977599679387,0.454835577992623,0.0117525279629519,1699935.0,1024,-1.3493248740378128,10
qwen,qwen3_4b,sft,160,160,18,self_attn.k_proj,16,0.1,0.7603814564095128,0.769742738585481,0.0048743129046572,1699935.0,1024,-1.9205336955335424,10
qwen,qwen3_4b,sft,160,160,18,self_attn.k_proj,32,0.01,0.3295050686280452,0.3391574170422623,0.0082792514718848,1699935.0,1024,-1.1658479570278897,10
qwen,qwen3_4b,sft,160,160,18,self_attn.k_proj,32,0.1,0.694125003398309,0.704442316112267,0.0040070576491079,1699935.0,1024,-2.5747851958792896,10
qwen,qwen3_4b,sft,160,160,18,self_attn.k_proj,50,0.01,0.2704189012062945,0.2791113681710621,0.0087719583810949,1699935.0,1024,-0.990938008039501,10
qwen,qwen3_4b,sft,160,160,18,self_attn.k_proj,50,0.1,0.6418846870686036,0.6543871421635552,0.0041567434601783,1699935.0,1024,-3.0077523943263267,10
qwen,qwen3_4b,sft,160,160,18,self_attn.o_proj,16,0.01,0.6990123261804111,0.7076564941838043,0.0093012458468758,6756744.3,2560,-0.929355932065448,10
qwen,qwen3_4b,sft,160,160,18,self_attn.o_proj,16,0.1,0.9003985317236365,0.9051795312091404,0.0027458118632029,6756744.3,2560,-1.7411970388703306,10
qwen,qwen3_4b,sft,160,160,18,self_attn.o_proj,32,0.01,0.6235779266594704,0.6309769339838406,0.0085551536735328,6756744.3,2560,-0.8648596631595941,10
qwen,qwen3_4b,sft,160,160,18,self_attn.o_proj,32,0.1,0.8641862515252949,0.8694699704682733,0.0031604686295082,6756744.3,2560,-1.6718150256724786,10
qwen,qwen3_4b,sft,160,160,18,self_attn.o_proj,50,0.01,0.5756732257806216,0.5812581358480492,0.0073633244533194,6756744.3,2560,-0.7584767047593383,10
qwen,qwen3_4b,sft,160,160,18,self_attn.o_proj,50,0.1,0.8320535251989218,0.8367227455821586,0.0023820852853224,6756744.3,2560,-1.9601398875207536,10
qwen,qwen3_4b,sft,160,160,18,self_attn.q_proj,16,0.01,0.4628990128432931,0.4747301373876037,0.009994397526309,6687655.5,2560,-1.1837756616310895,10
qwen,qwen3_4b,sft,160,160,18,self_attn.q_proj,16,0.1,0.8547963400078269,0.8677910877336854,0.0034093130113671,6687655.5,2560,-3.81154434413392,10
qwen,qwen3_4b,sft,160,160,18,self_attn.q_proj,32,0.01,0.3999118629756651,0.4111777836943382,0.0097711446699845,6687655.5,2560,-1.1529786017067412,10
qwen,qwen3_4b,sft,160,160,18,self_attn.q_proj,32,0.1,0.8076490101795997,0.8210646090405784,0.0032685272421831,6687655.5,2560,-4.104478215093025,10
qwen,qwen3_4b,sft,160,160,18,self_attn.q_proj,50,0.01,0.3529083518177749,0.3632989252197945,0.0090362064273994,6687655.5,2560,-1.1498822526357422,10
qwen,qwen3_4b,sft,160,160,18,self_attn.q_proj,50,0.1,0.7699986873806858,0.7815591563082709,0.0034740931286078,6687655.5,2560,-3.3276220583693763,10
qwen,qwen3_4b,sft,160,160,18,self_attn.v_proj,16,0.01,0.6289725472301796,0.6478719964179306,0.0139143279158322,1502541.1,1024,-1.3582725160764986,10
qwen,qwen3_4b,sft,160,160,18,self_attn.v_proj,16,0.1,0.9024617237036872,0.90619253967271,0.0073444749611137,1502541.1,1024,-0.507975857876294,10
qwen,qwen3_4b,sft,160,160,18,self_attn.v_proj,32,0.01,0.5262380631161833,0.5522862362879329,0.0156637935189382,1502541.1,1024,-1.662954324586589,10
qwen,qwen3_4b,sft,160,160,18,self_attn.v_proj,32,0.1,0.8434938581181097,0.8505229162109567,0.0067325800503091,1502541.1,1024,-1.0440363189627668,10
qwen,qwen3_4b,sft,160,160,18,self_attn.v_proj,50,0.01,0.4663096140496853,0.485470182788757,0.013449968428238,1502541.1,1024,-1.4245809453979328,10
qwen,qwen3_4b,sft,160,160,18,self_attn.v_proj,50,0.1,0.791202251286923,0.7976889228502801,0.0056471323575436,1502541.1,1024,-1.148666465147045,10
qwen,qwen3_4b,sft,320,320,18,mlp.down_proj,16,0.01,0.7964955835082406,0.8145102925474367,0.0062548888574046,15253364.3,2560,-2.8801005821022816,10
qwen,qwen3_4b,sft,320,320,18,mlp.down_proj,16,0.1,0.9532814020502314,0.9580677442898178,0.0014080768001295,15253364.3,2560,-3.399205383645246,10
qwen,qwen3_4b,sft,320,320,18,mlp.down_proj,32,0.01,0.7421208627856288,0.7636002629309002,0.0062479556653323,15253364.3,2560,-3.4378285147656693,10
qwen,qwen3_4b,sft,320,320,18,mlp.down_proj,32,0.1,0.924133615041774,0.930989675487878,0.0014319897019099,15253364.3,2560,-4.78778613907589,10
qwen,qwen3_4b,sft,320,320,18,mlp.down_proj,50,0.01,0.7021440124267497,0.7227003319800203,0.0044405558277993,15253364.3,2560,-4.629222185335743,10
qwen,qwen3_4b,sft,320,320,18,mlp.down_proj,50,0.1,0.8991129960609823,0.9070536596275642,0.0013732693876857,15253364.3,2560,-5.782305815440507,10
qwen,qwen3_4b,sft,320,320,18,mlp.gate_proj,16,0.01,0.9505616747814362,0.9104001898690184,0.006412047159988,19936236.3,2560,6.263441910257662,10
qwen,qwen3_4b,sft,320,320,18,mlp.gate_proj,16,0.1,0.981685966593056,0.9733875376529344,0.0013732172064416,19936236.3,2560,6.043056336022099,10
qwen,qwen3_4b,sft,320,320,18,mlp.gate_proj,32,0.01,0.9073607319650326,0.8698971761336327,0.0065984830776123,19936236.3,2560,5.677601259372514,10
qwen,qwen3_4b,sft,320,320,18,mlp.gate_proj,32,0.1,0.9670475647644712,0.9583616148340464,0.0013206702901784,19936236.3,2560,6.57692536511208,10
qwen,qwen3_4b,sft,320,320,18,mlp.gate_proj,50,0.01,0.8715084290777855,0.8384271285231678,0.0063547499216637,19936236.3,2560,5.205759622710187,10
qwen,qwen3_4b,sft,320,320,18,mlp.gate_proj,50,0.1,0.951738724836802,0.9449850376196032,0.0012852515399625,19936236.3,2560,5.254759093613733,10
qwen,qwen3_4b,sft,320,320,18,mlp.up_proj,16,0.01,0.9735180068548112,0.9539629533787028,0.0040990488469274,18841430.8,2560,4.770631970088961,10
qwen,qwen3_4b,sft,320,320,18,mlp.up_proj,16,0.1,1.008791755259986,0.9974810408683824,0.0014720204990752,18841430.8,2560,7.683802228779437,10
qwen,qwen3_4b,sft,320,320,18,mlp.up_proj,32,0.01,0.936490986959767,0.9193739953716598,0.0041503121777373,18841430.8,2560,4.124266044353043,10
qwen,qwen3_4b,sft,320,320,18,mlp.up_proj,32,0.1,0.9915801857916148,0.9819011068735216,0.0012241784143265,18841430.8,2560,7.906591722921123,10
qwen,qwen3_4b,sft,320,320,18,mlp.up_proj,50,0.01,0.9036619074661548,0.8907619517211277,0.0034381429918753,18841430.8,2560,3.752012576414342,10
qwen,qwen3_4b,sft,320,320,18,mlp.up_proj,50,0.1,0.974930677344425,0.9669055728323944,0.0012383193957475,18841430.8,2560,6.480641859918622,10
qwen,qwen3_4b,sft,320,320,18,self_attn.k_proj,16,0.01,0.5211443969884317,0.5419282328237022,0.0083287576180727,1890394.0,1024,-2.49543050576609,10
