model,family,arm,checkpoint,step,layer,headline_layer,module,source_rank_k,mask_density_alpha,total_entries,update_count,principal_top_count,overlap_count,update_density,coverage,overlap_lift,pabs_joint_mean_cos_k32,theta_u_mean_deg_k32,theta_v_mean_deg_k32,nss_l1_top32,nss_l2_top32,delta_construction,native_source,checkpoint_materialization,base_tensor_sha256,checkpoint_tensor_sha256
qwen,qwen3_4b,sft,20,20,18,18,mlp.gate_proj,16,0.1,24903680,3137524,2490368,268818,0.1259863602487664,0.0856783884362318,0.8567838843623188,0.9997115125328788,1.9292707625501144,0.0,5.476689368039134e-05,1.392576761210516e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,0124418aa739f31736419ea7155c313dfcd883b04f57ea8dcdc255e628ed6acc
qwen,qwen3_4b,sft,20,20,18,18,mlp.gate_proj,32,0.01,24903680,3137524,249037,15084,0.1259863602487664,0.0048076126270269,0.4807608766064388,0.9997115125328788,1.9292707625501144,0.0,5.476689368039134e-05,1.392576761210516e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,0124418aa739f31736419ea7155c313dfcd883b04f57ea8dcdc255e628ed6acc
qwen,qwen3_4b,sft,20,20,18,18,mlp.gate_proj,32,0.1,24903680,3137524,2490368,249373,0.1259863602487664,0.0794808262821256,0.7948082628212565,0.9997115125328788,1.9292707625501144,0.0,5.476689368039134e-05,1.392576761210516e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,0124418aa739f31736419ea7155c313dfcd883b04f57ea8dcdc255e628ed6acc
qwen,qwen3_4b,sft,20,20,18,18,mlp.gate_proj,50,0.01,24903680,3137524,249037,12502,0.1259863602487664,0.0039846707148694,0.3984667514806216,0.9997115125328788,1.9292707625501144,0.0,5.476689368039134e-05,1.392576761210516e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,0124418aa739f31736419ea7155c313dfcd883b04f57ea8dcdc255e628ed6acc
qwen,qwen3_4b,sft,20,20,18,18,mlp.gate_proj,50,0.1,24903680,3137524,2490368,230710,0.1259863602487664,0.0735325052493622,0.7353250524936223,0.9997115125328788,1.9292707625501144,0.0,5.476689368039134e-05,1.392576761210516e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,0124418aa739f31736419ea7155c313dfcd883b04f57ea8dcdc255e628ed6acc
qwen,qwen3_4b,sft,160,160,18,18,mlp.gate_proj,16,0.01,24903680,18139606,249037,167512,0.7283905832391037,0.0092345996930694,0.923459227682227,0.9996968263985424,1.9720052103465884,0.0,8.086526388268594e-05,2.183278793657074e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,bbbd30f1e96980400462d0fb1cdbc915405967c6e868d539baeb417188280a64
qwen,qwen3_4b,sft,160,160,18,18,mlp.gate_proj,16,0.1,24903680,18139606,2490368,1762996,0.7283905832391037,0.0971904240919014,0.9719042409190144,0.9996968263985424,1.9720052103465884,0.0,8.086526388268594e-05,2.183278793657074e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,bbbd30f1e96980400462d0fb1cdbc915405967c6e868d539baeb417188280a64
qwen,qwen3_4b,sft,160,160,18,18,mlp.gate_proj,32,0.01,24903680,18139606,249037,157177,0.7283905832391037,0.0086648519267728,0.8664844968086429,0.9996968263985424,1.9720052103465884,0.0,8.086526388268594e-05,2.183278793657074e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,bbbd30f1e96980400462d0fb1cdbc915405967c6e868d539baeb417188280a64
qwen,qwen3_4b,sft,160,160,18,18,mlp.gate_proj,32,0.1,24903680,18139606,2490368,1725078,0.7283905832391037,0.095100081005067,0.9510008100506704,0.9996968263985424,1.9720052103465884,0.0,8.086526388268594e-05,2.183278793657074e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,bbbd30f1e96980400462d0fb1cdbc915405967c6e868d539baeb417188280a64
qwen,qwen3_4b,sft,160,160,18,18,mlp.gate_proj,50,0.01,24903680,18139606,249037,148614,0.7283905832391037,0.008192790956981,0.8192784377403797,0.9996968263985424,1.9720052103465884,0.0,8.086526388268594e-05,2.183278793657074e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,bbbd30f1e96980400462d0fb1cdbc915405967c6e868d539baeb417188280a64
qwen,qwen3_4b,sft,160,160,18,18,mlp.gate_proj,50,0.1,24903680,18139606,2490368,1687590,0.7283905832391037,0.0930334429535018,0.9303344295350184,0.9996968263985424,1.9720052103465884,0.0,8.086526388268594e-05,2.183278793657074e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,bbbd30f1e96980400462d0fb1cdbc915405967c6e868d539baeb417188280a64
qwen,qwen3_4b,sft,320,320,18,18,mlp.gate_proj,16,0.01,24903680,19867606,249037,188854,0.7977779187654194,0.0095056243817196,0.9505616747814362,0.999671082863164,2.03185073529213,0.0,9.819584803765284e-05,2.6618970055726984e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5f2cc92d2f6013274373eb164664047f6096043e76e7c2951afc3920ab067777
qwen,qwen3_4b,sft,320,320,18,18,mlp.gate_proj,16,0.1,24903680,19867606,2490368,1950375,0.7977779187654194,0.0981685966593056,0.981685966593056,0.999671082863164,2.03185073529213,0.0,9.819584803765284e-05,2.6618970055726984e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5f2cc92d2f6013274373eb164664047f6096043e76e7c2951afc3920ab067777
qwen,qwen3_4b,sft,320,320,18,18,mlp.gate_proj,32,0.01,24903680,19867606,249037,180271,0.7977779187654194,0.0090736146066113,0.9073607319650326,0.999671082863164,2.03185073529213,0.0,9.819584803765284e-05,2.6618970055726984e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5f2cc92d2f6013274373eb164664047f6096043e76e7c2951afc3920ab067777
qwen,qwen3_4b,sft,320,320,18,18,mlp.gate_proj,32,0.1,24903680,19867606,2490368,1921292,0.7977779187654194,0.0967047564764471,0.9670475647644712,0.999671082863164,2.03185073529213,0.0,9.819584803765284e-05,2.6618970055726984e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5f2cc92d2f6013274373eb164664047f6096043e76e7c2951afc3920ab067777
qwen,qwen3_4b,sft,320,320,18,18,mlp.gate_proj,50,0.01,24903680,19867606,249037,173148,0.7977779187654194,0.0087150912898111,0.8715084290777855,0.999671082863164,2.03185073529213,0.0,9.819584803765284e-05,2.6618970055726984e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5f2cc92d2f6013274373eb164664047f6096043e76e7c2951afc3920ab067777
qwen,qwen3_4b,sft,320,320,18,18,mlp.gate_proj,50,0.1,24903680,19867606,2490368,1890877,0.7977779187654194,0.0951738724836802,0.951738724836802,0.999671082863164,2.03185073529213,0.0,9.819584803765284e-05,2.6618970055726984e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5f2cc92d2f6013274373eb164664047f6096043e76e7c2951afc3920ab067777
qwen,qwen3_4b,offkd,20,20,18,18,mlp.gate_proj,16,0.01,24903680,11138662,249037,90147,0.447269720780222,0.0080931623564841,0.8093155856917894,0.9997053730688156,1.946692452116291,0.0,7.243565414790862e-05,2.270784035243612e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5ebab17aa68f5ba15498ef7e91800e8a5d81d92190c3424421821bb67183f303
qwen,qwen3_4b,offkd,20,20,18,18,mlp.gate_proj,16,0.1,24903680,11138662,2490368,1038734,0.447269720780222,0.0932548271955823,0.9325482719558238,0.9997053730688156,1.946692452116291,0.0,7.243565414790862e-05,2.270784035243612e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5ebab17aa68f5ba15498ef7e91800e8a5d81d92190c3424421821bb67183f303
qwen,qwen3_4b,offkd,20,20,18,18,mlp.gate_proj,32,0.01,24903680,11138662,249037,76933,0.447269720780222,0.0069068439279331,0.6906838381091599,0.9997053730688156,1.946692452116291,0.0,7.243565414790862e-05,2.270784035243612e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5ebab17aa68f5ba15498ef7e91800e8a5d81d92190c3424421821bb67183f303
qwen,qwen3_4b,offkd,20,20,18,18,mlp.gate_proj,32,0.1,24903680,11138662,2490368,986717,0.447269720780222,0.0885848767114039,0.8858487671140394,0.9997053730688156,1.946692452116291,0.0,7.243565414790862e-05,2.270784035243612e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5ebab17aa68f5ba15498ef7e91800e8a5d81d92190c3424421821bb67183f303
qwen,qwen3_4b,offkd,20,20,18,18,mlp.gate_proj,50,0.01,24903680,11138662,249037,67804,0.447269720780222,0.0060872661366329,0.6087261247988962,0.9997053730688156,1.946692452116291,0.0,7.243565414790862e-05,2.270784035243612e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5ebab17aa68f5ba15498ef7e91800e8a5d81d92190c3424421821bb67183f303
qwen,qwen3_4b,offkd,20,20,18,18,mlp.gate_proj,50,0.1,24903680,11138662,2490368,942655,0.447269720780222,0.0846291053629242,0.8462910536292421,0.9997053730688156,1.946692452116291,0.0,7.243565414790862e-05,2.270784035243612e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5ebab17aa68f5ba15498ef7e91800e8a5d81d92190c3424421821bb67183f303
qwen,qwen3_4b,offkd,160,160,18,18,mlp.gate_proj,16,0.01,24903680,18860485,249037,177582,0.7573372690301192,0.0094155585076417,0.941555094606778,0.9996952772094118,1.970087323827776,0.0,9.208442924462172e-05,2.460156973370752e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,34123120e943126fa6875b989140543a62f9588fb8a6f76831157c486eaa2f40
qwen,qwen3_4b,offkd,160,160,18,18,mlp.gate_proj,16,0.1,24903680,18860485,2490368,1844442,0.7573372690301192,0.0977939856795835,0.9779398567958352,0.9996952772094118,1.970087323827776,0.0,9.208442924462172e-05,2.460156973370752e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,34123120e943126fa6875b989140543a62f9588fb8a6f76831157c486eaa2f40
qwen,qwen3_4b,offkd,160,160,18,18,mlp.gate_proj,32,0.01,24903680,18860485,249037,168130,0.7573372690301192,0.0089144049052821,0.8914397746181347,0.9996952772094118,1.970087323827776,0.0,9.208442924462172e-05,2.460156973370752e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,34123120e943126fa6875b989140543a62f9588fb8a6f76831157c486eaa2f40
qwen,qwen3_4b,offkd,160,160,18,18,mlp.gate_proj,32,0.1,24903680,18860485,2490368,1809562,0.7573372690301192,0.0959446164825559,0.95944616482556,0.9996952772094118,1.970087323827776,0.0,9.208442924462172e-05,2.460156973370752e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,34123120e943126fa6875b989140543a62f9588fb8a6f76831157c486eaa2f40
qwen,qwen3_4b,offkd,160,160,18,18,mlp.gate_proj,50,0.01,24903680,18860485,249037,160386,0.7573372690301192,0.0085038110101622,0.8503804180806767,0.9996952772094118,1.970087323827776,0.0,9.208442924462172e-05,2.460156973370752e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,34123120e943126fa6875b989140543a62f9588fb8a6f76831157c486eaa2f40
qwen,qwen3_4b,offkd,160,160,18,18,mlp.gate_proj,50,0.1,24903680,18860485,2490368,1775510,0.7573372690301192,0.0941391485955955,0.941391485955955,0.9996952772094118,1.970087323827776,0.0,9.208442924462172e-05,2.460156973370752e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,34123120e943126fa6875b989140543a62f9588fb8a6f76831157c486eaa2f40
qwen,qwen3_4b,offkd,320,320,18,18,mlp.gate_proj,16,0.01,24903680,20301413,249037,193770,0.8151973122044613,0.0095446558325767,0.9544648167325565,0.9996602092652164,2.042795028444165,0.0,0.000120208097213,3.08675483668405e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,12dbd3d1d02e36c3ffad61f4225d17af2e86640c63ae1f1dde0127ec6fbedf22
qwen,qwen3_4b,offkd,320,320,18,18,mlp.gate_proj,16,0.1,24903680,20301413,2490368,1998482,0.8151973122044613,0.0984405371192635,0.9844053711926356,0.9996602092652164,2.042795028444165,0.0,0.000120208097213,3.08675483668405e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,12dbd3d1d02e36c3ffad61f4225d17af2e86640c63ae1f1dde0127ec6fbedf22
qwen,qwen3_4b,offkd,320,320,18,18,mlp.gate_proj,32,0.01,24903680,20301413,249037,185663,0.8151973122044613,0.00914532402252,0.9145316677969584,0.9996602092652164,2.042795028444165,0.0,0.000120208097213,3.08675483668405e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,12dbd3d1d02e36c3ffad61f4225d17af2e86640c63ae1f1dde0127ec6fbedf22
qwen,qwen3_4b,offkd,320,320,18,18,mlp.gate_proj,32,0.1,24903680,20301413,2490368,1969946,0.8151973122044613,0.097034920672763,0.9703492067276304,0.9996602092652164,2.042795028444165,0.0,0.000120208097213,3.08675483668405e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,12dbd3d1d02e36c3ffad61f4225d17af2e86640c63ae1f1dde0127ec6fbedf22
qwen,qwen3_4b,offkd,320,320,18,18,mlp.gate_proj,50,0.01,24903680,20301413,249037,179390,0.8151973122044613,0.008836330751953,0.8836323655553144,0.9996602092652164,2.042795028444165,0.0,0.000120208097213,3.08675483668405e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,12dbd3d1d02e36c3ffad61f4225d17af2e86640c63ae1f1dde0127ec6fbedf22
qwen,qwen3_4b,offkd,320,320,18,18,mlp.gate_proj,50,0.1,24903680,20301413,2490368,1942208,0.8151973122044613,0.0956686118350481,0.9566861183504812,0.9996602092652164,2.042795028444165,0.0,0.000120208097213,3.08675483668405e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,12dbd3d1d02e36c3ffad61f4225d17af2e86640c63ae1f1dde0127ec6fbedf22
qwen,qwen3_4b,seqkd,20,20,18,18,mlp.gate_proj,16,0.01,24903680,11145888,249037,90421,0.4475598787006579,0.0081124985286053,0.811249201351038,0.9997001094978152,1.9626023303815356,0.0,6.511554943775671e-05,1.629480021243091e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a652fac039b3108da104ce6ee7f2e12c0101064c8005f84f63f4118b14113f7c
qwen,qwen3_4b,seqkd,20,20,18,18,mlp.gate_proj,16,0.1,24903680,11145888,2490368,1037981,0.4475598787006579,0.093126810533176,0.93126810533176,0.9997001094978152,1.9626023303815356,0.0,6.511554943775671e-05,1.629480021243091e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a652fac039b3108da104ce6ee7f2e12c0101064c8005f84f63f4118b14113f7c
qwen,qwen3_4b,seqkd,20,20,18,18,mlp.gate_proj,32,0.01,24903680,11145888,249037,77196,0.4475598787006579,0.0069259622921027,0.6925956729907292,0.9997001094978152,1.9626023303815356,0.0,6.511554943775671e-05,1.629480021243091e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a652fac039b3108da104ce6ee7f2e12c0101064c8005f84f63f4118b14113f7c
qwen,qwen3_4b,seqkd,20,20,18,18,mlp.gate_proj,32,0.1,24903680,11145888,2490368,986908,0.4475598787006579,0.0885445825402157,0.8854458254021572,0.9997001094978152,1.9626023303815356,0.0,6.511554943775671e-05,1.629480021243091e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a652fac039b3108da104ce6ee7f2e12c0101064c8005f84f63f4118b14113f7c
qwen,qwen3_4b,seqkd,20,20,18,18,mlp.gate_proj,50,0.01,24903680,11145888,249037,67874,0.4475598787006579,0.0060896000390457,0.6089595148527482,0.9997001094978152,1.9626023303815356,0.0,6.511554943775671e-05,1.629480021243091e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a652fac039b3108da104ce6ee7f2e12c0101064c8005f84f63f4118b14113f7c
qwen,qwen3_4b,seqkd,20,20,18,18,mlp.gate_proj,50,0.1,24903680,11145888,2490368,941441,0.4475598787006579,0.084465320304672,0.84465320304672,0.9997001094978152,1.9626023303815356,0.0,6.511554943775671e-05,1.629480021243091e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a652fac039b3108da104ce6ee7f2e12c0101064c8005f84f63f4118b14113f7c
qwen,qwen3_4b,seqkd,160,160,18,18,mlp.gate_proj,16,0.01,24903680,18677787,249037,176279,0.7500010841771176,0.0094378953994924,0.9437887819979852,0.9996864605642976,1.9965468523794496,0.0,9.223343793816548e-05,2.4920029443598396e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,1921e45fec071c4b2e135026689b1de4e7016816eefe16f6365694137ef1b572
qwen,qwen3_4b,seqkd,160,160,18,18,mlp.gate_proj,16,0.1,24903680,18677787,2490368,1826168,0.7500010841771176,0.0977721825396124,0.9777218253961244,0.9996864605642976,1.9965468523794496,0.0,9.223343793816548e-05,2.4920029443598396e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,1921e45fec071c4b2e135026689b1de4e7016816eefe16f6365694137ef1b572
qwen,qwen3_4b,seqkd,160,160,18,18,mlp.gate_proj,32,0.01,24903680,18677787,249037,166698,0.7500010841771176,0.0089249331304613,0.8924925962905403,0.9996864605642976,1.9965468523794496,0.0,9.223343793816548e-05,2.4920029443598396e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,1921e45fec071c4b2e135026689b1de4e7016816eefe16f6365694137ef1b572
qwen,qwen3_4b,seqkd,160,160,18,18,mlp.gate_proj,32,0.1,24903680,18677787,2490368,1790110,0.7500010841771176,0.0958416540460601,0.9584165404606017,0.9996864605642976,1.9965468523794496,0.0,9.223343793816548e-05,2.4920029443598396e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,1921e45fec071c4b2e135026689b1de4e7016816eefe16f6365694137ef1b572
qwen,qwen3_4b,seqkd,160,160,18,18,mlp.gate_proj,50,0.01,24903680,18677787,249037,158800,0.7500010841771176,0.008502077896059,0.8502071068095467,0.9996864605642976,1.9965468523794496,0.0,9.223343793816548e-05,2.4920029443598396e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,1921e45fec071c4b2e135026689b1de4e7016816eefe16f6365694137ef1b572
qwen,qwen3_4b,seqkd,160,160,18,18,mlp.gate_proj,50,0.1,24903680,18677787,2490368,1755270,0.7500010841771176,0.0939763367041288,0.9397633670412882,0.9996864605642976,1.9965468523794496,0.0,9.223343793816548e-05,2.4920029443598396e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,1921e45fec071c4b2e135026689b1de4e7016816eefe16f6365694137ef1b572
