family,model,arm,step,checkpoint,layer,module,rank_fraction,k,rank_spec_kind,p_k,delta_construction,native_source,checkpoint_materialization,source_svd_dtype,projection_dtype,base_tensor_sha256,checkpoint_tensor_sha256,checkpoint_root
llama3_2_3b,llama,seqkd,40,40,14,self_attn.k_proj,0.0078125,8,fixed_k,7.937620102893561e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,9ee69d9af3cd58ddd3f8c4c62142825c0d90d26047b99e097ef55e1dd1288988,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,40,40,14,self_attn.k_proj,0.015625,16,fixed_k,0.00017396909242961556,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,9ee69d9af3cd58ddd3f8c4c62142825c0d90d26047b99e097ef55e1dd1288988,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,40,40,14,self_attn.k_proj,0.03125,32,fixed_k,0.00048089257325045764,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,9ee69d9af3cd58ddd3f8c4c62142825c0d90d26047b99e097ef55e1dd1288988,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,80,80,14,self_attn.k_proj,0.00390625,4,fixed_k,2.3879745640442707e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,84d6c25bd383cb865a0370dadb9299be7c1708129c45dc6d364bd37e2e88a9ca,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,80,80,14,self_attn.k_proj,0.0078125,8,fixed_k,5.873378540854901e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,84d6c25bd383cb865a0370dadb9299be7c1708129c45dc6d364bd37e2e88a9ca,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,80,80,14,self_attn.k_proj,0.015625,16,fixed_k,0.00017272790137212723,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,84d6c25bd383cb865a0370dadb9299be7c1708129c45dc6d364bd37e2e88a9ca,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,80,80,14,self_attn.k_proj,0.03125,32,fixed_k,0.00047296550474129617,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,84d6c25bd383cb865a0370dadb9299be7c1708129c45dc6d364bd37e2e88a9ca,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,160,160,14,self_attn.k_proj,0.00390625,4,fixed_k,3.0337389034684747e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,62dbe0db9ea0f176b5c7e5bcd61a41365d1ca97b8f4baea3b86db22c5bedcee0,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,160,160,14,self_attn.k_proj,0.0078125,8,fixed_k,7.112513412721455e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,62dbe0db9ea0f176b5c7e5bcd61a41365d1ca97b8f4baea3b86db22c5bedcee0,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,160,160,14,self_attn.k_proj,0.015625,16,fixed_k,0.00017245480557903647,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,62dbe0db9ea0f176b5c7e5bcd61a41365d1ca97b8f4baea3b86db22c5bedcee0,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,160,160,14,self_attn.k_proj,0.03125,32,fixed_k,0.0005229264497756958,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,62dbe0db9ea0f176b5c7e5bcd61a41365d1ca97b8f4baea3b86db22c5bedcee0,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,320,320,14,self_attn.k_proj,0.00390625,4,fixed_k,2.4453713194816373e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5875a845b81374474d9f2a791c605e4cc29e461750f0f4858abbc2eda1a5389c,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_320
llama3_2_3b,llama,seqkd,320,320,14,self_attn.k_proj,0.0078125,8,fixed_k,7.655534864170477e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5875a845b81374474d9f2a791c605e4cc29e461750f0f4858abbc2eda1a5389c,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_320
llama3_2_3b,llama,seqkd,320,320,14,self_attn.k_proj,0.015625,16,fixed_k,0.00019011326367035508,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5875a845b81374474d9f2a791c605e4cc29e461750f0f4858abbc2eda1a5389c,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_320
llama3_2_3b,llama,seqkd,320,320,14,self_attn.k_proj,0.03125,32,fixed_k,0.0005360738141462207,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5875a845b81374474d9f2a791c605e4cc29e461750f0f4858abbc2eda1a5389c,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_320
llama3_2_3b,llama,opd,5,5,14,self_attn.v_proj,0.00390625,4,fixed_k,4.863622962147929e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,81a369929096e5ed0945b87c8c4943f038fd1658b18bcad8148c451a66031045,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_005
llama3_2_3b,llama,opd,5,5,14,self_attn.v_proj,0.0078125,8,fixed_k,3.536343137966469e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,81a369929096e5ed0945b87c8c4943f038fd1658b18bcad8148c451a66031045,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_005
llama3_2_3b,llama,opd,5,5,14,self_attn.v_proj,0.015625,16,fixed_k,0.00012129816605011001,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,81a369929096e5ed0945b87c8c4943f038fd1658b18bcad8148c451a66031045,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_005
llama3_2_3b,llama,opd,5,5,14,self_attn.v_proj,0.03125,32,fixed_k,0.00036810716846957803,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,81a369929096e5ed0945b87c8c4943f038fd1658b18bcad8148c451a66031045,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_005
llama3_2_3b,llama,opd,20,20,14,self_attn.v_proj,0.00390625,4,fixed_k,1.6875628716661595e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_020
llama3_2_3b,llama,opd,20,20,14,self_attn.v_proj,0.0078125,8,fixed_k,6.940185267012566e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_020
llama3_2_3b,llama,opd,20,20,14,self_attn.v_proj,0.015625,16,fixed_k,0.00016291755309794098,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_020
llama3_2_3b,llama,opd,20,20,14,self_attn.v_proj,0.03125,32,fixed_k,0.0005236767465248704,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ac0977030868c6a3cab9b52e26c779d170b7548128a35ef14a4417ea5c57ba37,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_020
llama3_2_3b,llama,opd,40,40,14,self_attn.v_proj,0.00390625,4,fixed_k,1.2110369425499812e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,73cdf41c14a0c104e0fc29881c5d8d1f883f190d810f6baa2b6bfd4d5ebade6c,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_040
llama3_2_3b,llama,opd,40,40,14,self_attn.v_proj,0.0078125,8,fixed_k,6.032038800185546e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,73cdf41c14a0c104e0fc29881c5d8d1f883f190d810f6baa2b6bfd4d5ebade6c,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_040
llama3_2_3b,llama,opd,40,40,14,self_attn.v_proj,0.015625,16,fixed_k,0.00018389975593890995,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,73cdf41c14a0c104e0fc29881c5d8d1f883f190d810f6baa2b6bfd4d5ebade6c,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_040
llama3_2_3b,llama,opd,40,40,14,self_attn.v_proj,0.03125,32,fixed_k,0.0006155199371278286,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,73cdf41c14a0c104e0fc29881c5d8d1f883f190d810f6baa2b6bfd4d5ebade6c,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_040
llama3_2_3b,llama,opd,80,80,14,self_attn.v_proj,0.00390625,4,fixed_k,1.4175801879900973e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,f2f83248267b75c3d36413653bbe7ee512097712b35fb4fb3d8fbe25530d1dc8,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080
llama3_2_3b,llama,opd,80,80,14,self_attn.v_proj,0.0078125,8,fixed_k,4.821821130462922e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,f2f83248267b75c3d36413653bbe7ee512097712b35fb4fb3d8fbe25530d1dc8,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080
llama3_2_3b,llama,opd,80,80,14,self_attn.v_proj,0.015625,16,fixed_k,0.0001720432483125478,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,f2f83248267b75c3d36413653bbe7ee512097712b35fb4fb3d8fbe25530d1dc8,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080
llama3_2_3b,llama,opd,80,80,14,self_attn.v_proj,0.03125,32,fixed_k,0.0005847920547239482,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,f2f83248267b75c3d36413653bbe7ee512097712b35fb4fb3d8fbe25530d1dc8,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080
llama3_2_3b,llama,opd,160,160,14,self_attn.v_proj,0.00390625,4,fixed_k,5.846447038493352e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_160
llama3_2_3b,llama,opd,160,160,14,self_attn.v_proj,0.0078125,8,fixed_k,3.584993100957945e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_160
llama3_2_3b,llama,opd,160,160,14,self_attn.v_proj,0.015625,16,fixed_k,0.000139698400744237,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_160
llama3_2_3b,llama,opd,160,160,14,self_attn.v_proj,0.03125,32,fixed_k,0.0005125071038492024,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,2d8e5edb1bd5a8a9b0ef520c1df065ec14155ea0f8568690fcab2e01b8ff4ddb,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_160
llama3_2_3b,llama,opd,320,320,14,self_attn.v_proj,0.00390625,4,fixed_k,6.086237590352539e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,3573de3702ac140ba6af235a9a7ad99b37e977fdc5af299ef39b45af38b270b5,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_320
llama3_2_3b,llama,opd,320,320,14,self_attn.v_proj,0.0078125,8,fixed_k,2.853355363185983e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,3573de3702ac140ba6af235a9a7ad99b37e977fdc5af299ef39b45af38b270b5,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_320
llama3_2_3b,llama,opd,320,320,14,self_attn.v_proj,0.015625,16,fixed_k,0.0001192761556012556,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,3573de3702ac140ba6af235a9a7ad99b37e977fdc5af299ef39b45af38b270b5,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_320
llama3_2_3b,llama,opd,320,320,14,self_attn.v_proj,0.03125,32,fixed_k,0.0004917307524010539,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,3573de3702ac140ba6af235a9a7ad99b37e977fdc5af299ef39b45af38b270b5,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_320
llama3_2_3b,llama,sft,5,5,14,self_attn.v_proj,0.00390625,4,fixed_k,1.133509704231983e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,84a1ad6b8af5c6d3d76354aedc38ef83260cd0d8e09fb865a9f468dc7ebfe148,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_005
llama3_2_3b,llama,sft,5,5,14,self_attn.v_proj,0.0078125,8,fixed_k,4.626968075172044e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,84a1ad6b8af5c6d3d76354aedc38ef83260cd0d8e09fb865a9f468dc7ebfe148,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_005
llama3_2_3b,llama,sft,5,5,14,self_attn.v_proj,0.015625,16,fixed_k,0.00012835458619520068,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,84a1ad6b8af5c6d3d76354aedc38ef83260cd0d8e09fb865a9f468dc7ebfe148,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_005
llama3_2_3b,llama,sft,5,5,14,self_attn.v_proj,0.03125,32,fixed_k,0.00048416637582704425,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,84a1ad6b8af5c6d3d76354aedc38ef83260cd0d8e09fb865a9f468dc7ebfe148,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_005
llama3_2_3b,llama,sft,20,20,14,self_attn.v_proj,0.00390625,4,fixed_k,1.2397759746818338e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,79cd4e758c5ea4d3d969cb2d4f1af117ae8e6c72c219108202f1b2e6b4146bf3,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_020
llama3_2_3b,llama,sft,20,20,14,self_attn.v_proj,0.0078125,8,fixed_k,2.8065096557838842e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,79cd4e758c5ea4d3d969cb2d4f1af117ae8e6c72c219108202f1b2e6b4146bf3,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_020
llama3_2_3b,llama,sft,20,20,14,self_attn.v_proj,0.015625,16,fixed_k,0.00011414468463044614,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,79cd4e758c5ea4d3d969cb2d4f1af117ae8e6c72c219108202f1b2e6b4146bf3,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_020
llama3_2_3b,llama,sft,20,20,14,self_attn.v_proj,0.03125,32,fixed_k,0.00048445723950862885,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,79cd4e758c5ea4d3d969cb2d4f1af117ae8e6c72c219108202f1b2e6b4146bf3,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_020
llama3_2_3b,llama,sft,40,40,14,self_attn.v_proj,0.00390625,4,fixed_k,1.399688972014701e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,23035358321c96b0f26ca2ba209b1e96faefa144a4b7f1c394722523e92e9798,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_040
llama3_2_3b,llama,sft,40,40,14,self_attn.v_proj,0.0078125,8,fixed_k,3.225228647352196e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,23035358321c96b0f26ca2ba209b1e96faefa144a4b7f1c394722523e92e9798,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_040
llama3_2_3b,llama,sft,40,40,14,self_attn.v_proj,0.015625,16,fixed_k,9.80525219347328e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,23035358321c96b0f26ca2ba209b1e96faefa144a4b7f1c394722523e92e9798,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_040
llama3_2_3b,llama,sft,40,40,14,self_attn.v_proj,0.03125,32,fixed_k,0.00045370441512204707,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,23035358321c96b0f26ca2ba209b1e96faefa144a4b7f1c394722523e92e9798,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_040
llama3_2_3b,llama,sft,80,80,14,self_attn.v_proj,0.00390625,4,fixed_k,1.3319579920789693e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,44a8db0b5b274bd8187acebb272661cfa063e01c6cfae2e685138d4d567d98d2,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_080
llama3_2_3b,llama,sft,80,80,14,self_attn.v_proj,0.0078125,8,fixed_k,2.9342874768190086e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,44a8db0b5b274bd8187acebb272661cfa063e01c6cfae2e685138d4d567d98d2,/root/autodl-tmp/cycle09_block3/llama_models/merged/sft/step_080
