model,family,arm,checkpoint,step,layer,module,source_rank_k,mask_density_alpha,principal_top_count,update_count,total_entries,update_density,overlap_count,coverage,overlap_lift,random_null_type,random_null_rank,random_null_seeds,random_null_overlap_lift_mean,random_null_overlap_lift_std,overlap_lift_minus_random_null,delta_construction,native_source,checkpoint_materialization,base_tensor_sha256,checkpoint_tensor_sha256
llama,llama3_2_3b,seqkd,20,20,14,self_attn.v_proj,32,0.1,314573,1557323,3145728,0.4950596491495768,133849,0.0859481302208983,0.8594807557658348,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8388875680603524,0.0018264312931473,0.0205931877054824,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,07f3b8e0bf78500aa026feda6460a629cc34a7a0d269e98ceb3cc0b186e764ee
llama,llama3_2_3b,seqkd,20,20,14,self_attn.v_proj,50,0.01,31457,1557323,3145728,0.4950596491495768,6918,0.0044422383795782,0.4442277920117637,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.4220125546011519,0.0039457954381244,0.0222152374106118,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,07f3b8e0bf78500aa026feda6460a629cc34a7a0d269e98ceb3cc0b186e764ee
llama,llama3_2_3b,seqkd,20,20,14,self_attn.v_proj,50,0.1,314573,1557323,3145728,0.4950596491495768,126321,0.0811141940368183,0.8111414246583539,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7959906493012383,0.0006858119101494,0.0151507753571156,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,07f3b8e0bf78500aa026feda6460a629cc34a7a0d269e98ceb3cc0b186e764ee
llama,llama3_2_3b,seqkd,160,160,14,self_attn.v_proj,16,0.01,31457,2322478,3145728,0.7382958730061849,18178,0.0078269847981337,0.7827054466434683,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7995054332937906,0.0047022038146423,-0.0167999866503223,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ebb5a1aec7905f9915a1ff633cd431f81341170b0a3df41d496ca289a2b2f536
llama,llama3_2_3b,seqkd,160,160,14,self_attn.v_proj,16,0.1,314573,2322478,3145728,0.7382958730061849,216858,0.0933735432585367,0.9337348389327452,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9389279881613254,0.0029973339450647,-0.0051931492285802,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ebb5a1aec7905f9915a1ff633cd431f81341170b0a3df41d496ca289a2b2f536
llama,llama3_2_3b,seqkd,160,160,14,self_attn.v_proj,32,0.01,31457,2322478,3145728,0.7382958730061849,16580,0.0071389266120066,0.7138990155874521,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7256040027476897,0.0061261473589949,-0.0117049871602376,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ebb5a1aec7905f9915a1ff633cd431f81341170b0a3df41d496ca289a2b2f536
llama,llama3_2_3b,seqkd,160,160,14,self_attn.v_proj,32,0.1,314573,2322478,3145728,0.7382958730061849,211678,0.0911431669105154,0.9114310896328732,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.918993447439058,0.0033140637442091,-0.0075623578061848,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ebb5a1aec7905f9915a1ff633cd431f81341170b0a3df41d496ca289a2b2f536
llama,llama3_2_3b,seqkd,160,160,14,self_attn.v_proj,50,0.01,31457,2322478,3145728,0.7382958730061849,15203,0.0065460254090673,0.6546083675498211,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.6717149311083329,0.0034484566736532,-0.0171065635585118,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ebb5a1aec7905f9915a1ff633cd431f81341170b0a3df41d496ca289a2b2f536
llama,llama3_2_3b,seqkd,160,160,14,self_attn.v_proj,50,0.1,314573,2322478,3145728,0.7382958730061849,205567,0.0885119256242685,0.8851186934993757,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8965108816751982,0.0026309679360317,-0.0113921881758225,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ebb5a1aec7905f9915a1ff633cd431f81341170b0a3df41d496ca289a2b2f536
llama,llama3_2_3b,seqkd,320,320,14,self_attn.v_proj,16,0.01,31457,2483665,3145728,0.7895358403523763,20121,0.0081013341171212,0.8101406227416365,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.832887829834851,0.0079255982013444,-0.0227472070932145,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,758b66843b2eb2093dafe0e380e87315eee17fdc8ec2498ba5b5649b0c4c6830
llama,llama3_2_3b,seqkd,320,320,14,self_attn.v_proj,16,0.1,314573,2483665,3145728,0.7895358403523763,233752,0.094115752325696,0.9411569248855032,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9492899533542092,0.0002583045513367,-0.0081330284687062,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,758b66843b2eb2093dafe0e380e87315eee17fdc8ec2498ba5b5649b0c4c6830
llama,llama3_2_3b,seqkd,320,320,14,self_attn.v_proj,32,0.01,31457,2483665,3145728,0.7895358403523763,18568,0.0074760485009049,0.7476115045508029,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7718185012997925,0.0023426738571272,-0.0242069967489895,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,758b66843b2eb2093dafe0e380e87315eee17fdc8ec2498ba5b5649b0c4c6830
llama,llama3_2_3b,seqkd,320,320,14,self_attn.v_proj,32,0.1,314573,2483665,3145728,0.7895358403523763,229216,0.0922894190641652,0.9228936038817014,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9328847550463526,0.0009131056475866,-0.0099911511646512,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,758b66843b2eb2093dafe0e380e87315eee17fdc8ec2498ba5b5649b0c4c6830
llama,llama3_2_3b,seqkd,320,320,14,self_attn.v_proj,50,0.01,31457,2483665,3145728,0.7895358403523763,17405,0.0070077888926244,0.7007851269230249,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7265683023820686,0.0024324879418324,-0.0257831754590437,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,758b66843b2eb2093dafe0e380e87315eee17fdc8ec2498ba5b5649b0c4c6830
llama,llama3_2_3b,seqkd,320,320,14,self_attn.v_proj,50,0.1,314573,2483665,3145728,0.7895358403523763,224465,0.0903765201828749,0.9037646272306736,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9162508649745312,0.000734324653281,-0.0124862377438574,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,758b66843b2eb2093dafe0e380e87315eee17fdc8ec2498ba5b5649b0c4c6830
llama,llama3_2_3b,opd,20,20,14,self_attn.o_proj,16,0.01,94372,4944388,9437184,0.5239262051052518,35999,0.0072807797446316,0.7280767400665693,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7383424026938309,0.0021524263666335,-0.0102656626272615,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,c87bb504726192173bda9bb7d266fbc6d46bff1d087387a29ae15d96e5888eb9
llama,llama3_2_3b,opd,20,20,14,self_attn.o_proj,16,0.1,943718,4944388,9437184,0.5239262051052518,449574,0.0909261166397135,0.9092615517924194,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9153937690544433,0.0010843141312594,-0.0061322172620237,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,c87bb504726192173bda9bb7d266fbc6d46bff1d087387a29ae15d96e5888eb9
llama,llama3_2_3b,opd,20,20,14,self_attn.o_proj,32,0.01,94372,4944388,9437184,0.5239262051052518,30025,0.0060725412326055,0.6072530937109015,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.6254120041305201,0.0006534342685559,-0.0181589104196185,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,c87bb504726192173bda9bb7d266fbc6d46bff1d087387a29ae15d96e5888eb9
llama,llama3_2_3b,opd,20,20,14,self_attn.o_proj,32,0.1,943718,4944388,9437184,0.5239262051052518,426793,0.0863186707839271,0.863187073705646,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8731507465532702,0.0006951806410532,-0.0099636728476242,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,c87bb504726192173bda9bb7d266fbc6d46bff1d087387a29ae15d96e5888eb9
llama,llama3_2_3b,opd,20,20,14,self_attn.o_proj,50,0.01,94372,4944388,9437184,0.5239262051052518,25714,0.0052006436388082,0.5200634821542754,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.5373248263644973,0.0006090945886621,-0.0172613442102218,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,c87bb504726192173bda9bb7d266fbc6d46bff1d087387a29ae15d96e5888eb9
llama,llama3_2_3b,opd,20,20,14,self_attn.o_proj,50,0.1,943718,4944388,9437184,0.5239262051052518,407306,0.0823774347806037,0.8237746969672695,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8339188701334311,0.0005004299184992,-0.0101441731661616,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,c87bb504726192173bda9bb7d266fbc6d46bff1d087387a29ae15d96e5888eb9
llama,llama3_2_3b,opd,160,160,14,self_attn.o_proj,16,0.01,94372,6677684,9437184,0.7075928582085503,54833,0.0082113798736208,0.8211365951898523,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8318392242718552,0.0018499791292654,-0.0107026290820029,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,4dcc90f8332e94b3a28e8c00c76f981a7805276eb24db0d02949b9f5f8fda1b0
llama,llama3_2_3b,opd,160,160,14,self_attn.o_proj,16,0.1,943718,6677684,9437184,0.7075928582085503,630528,0.0944231562919119,0.9442319631367962,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.946733389160576,0.0010495878363894,-0.0025014260237796,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,4dcc90f8332e94b3a28e8c00c76f981a7805276eb24db0d02949b9f5f8fda1b0
llama,llama3_2_3b,opd,160,160,14,self_attn.o_proj,32,0.01,94372,6677684,9437184,0.7075928582085503,49369,0.0073931321098752,0.7393119575424985,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7555957261026661,0.0009238638659691,-0.0162837685601676,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,4dcc90f8332e94b3a28e8c00c76f981a7805276eb24db0d02949b9f5f8fda1b0
llama,llama3_2_3b,opd,160,160,14,self_attn.o_proj,32,0.1,943718,6677684,9437184,0.7075928582085503,612060,0.0916575267712578,0.9165756562079836,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9204696544802918,0.001050040265228,-0.0038939982723081,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,4dcc90f8332e94b3a28e8c00c76f981a7805276eb24db0d02949b9f5f8fda1b0
llama,llama3_2_3b,opd,160,160,14,self_attn.o_proj,50,0.01,94372,6677684,9437184,0.7075928582085503,45145,0.0067605774696736,0.6760566007667989,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.6912132948361188,0.0007131187389443,-0.0151566940693199,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,4dcc90f8332e94b3a28e8c00c76f981a7805276eb24db0d02949b9f5f8fda1b0
llama,llama3_2_3b,opd,160,160,14,self_attn.o_proj,50,0.1,943718,6677684,9437184,0.7075928582085503,594910,0.0890892710706286,0.890893088316001,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8965088626142587,0.000529542112256,-0.0056157742982576,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,4dcc90f8332e94b3a28e8c00c76f981a7805276eb24db0d02949b9f5f8fda1b0
llama,llama3_2_3b,opd,320,320,14,self_attn.o_proj,16,0.01,94372,7235944,9437184,0.7667482164171007,61880,0.0085517521970872,0.8551737698291468,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.85793351923546,0.0012993378577456,-0.0027597494063131,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7b7067c74ef4e9255364c008193ace074c08be95fa068eb22fd2190ae0742f65
llama,llama3_2_3b,opd,320,320,14,self_attn.o_proj,16,0.1,943718,7235944,9437184,0.7667482164171007,691590,0.0955770249189324,0.955770654297736,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9559360234993955,0.0005500907319537,-0.0001653692016594,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7b7067c74ef4e9255364c008193ace074c08be95fa068eb22fd2190ae0742f65
llama,llama3_2_3b,opd,320,320,14,self_attn.o_proj,32,0.01,94372,7235944,9437184,0.7667482164171007,56988,0.0078756828411054,0.7875669488529965,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7951817021874255,0.0016750125010677,-0.0076147533344289,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7b7067c74ef4e9255364c008193ace074c08be95fa068eb22fd2190ae0742f65
llama,llama3_2_3b,opd,320,320,14,self_attn.o_proj,32,0.1,943718,7235944,9437184,0.7667482164171007,675732,0.0933854656697177,0.9338550525165455,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9354313294742836,0.0005745108405808,-0.0015762769577379,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7b7067c74ef4e9255364c008193ace074c08be95fa068eb22fd2190ae0742f65
llama,llama3_2_3b,opd,320,320,14,self_attn.o_proj,50,0.01,94372,7235944,9437184,0.7667482164171007,53060,0.0073328372911675,0.7332824858942232,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7425717540161823,0.0013727312511561,-0.009289268121959,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7b7067c74ef4e9255364c008193ace074c08be95fa068eb22fd2190ae0742f65
llama,llama3_2_3b,opd,320,320,14,self_attn.o_proj,50,0.1,943718,7235944,9437184,0.7667482164171007,660939,0.0913410883224082,0.9134112703782464,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9164263776797862,0.0008385015265648,-0.0030151073015398,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7b7067c74ef4e9255364c008193ace074c08be95fa068eb22fd2190ae0742f65
llama,llama3_2_3b,sft,20,20,14,self_attn.o_proj,16,0.01,94372,5224310,9437184,0.5535878075493706,38523,0.0073737967310515,0.7373784229382881,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7490192128482338,0.0047747341941288,-0.0116407899099456,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,d15c1e5da93aa8fb019d44e57fcb9d8550bc96d9d2597a1a55e7eec050092675
llama,llama3_2_3b,sft,20,20,14,self_attn.o_proj,16,0.1,943718,5224310,9437184,0.5535878075493706,477456,0.0913912076427317,0.9139124637939152,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9184670033479092,0.0013813831393509,-0.004554539553994,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,d15c1e5da93aa8fb019d44e57fcb9d8550bc96d9d2597a1a55e7eec050092675
llama,llama3_2_3b,sft,20,20,14,self_attn.o_proj,32,0.01,94372,5224310,9437184,0.5535878075493706,33148,0.0063449527305998,0.6344941973251921,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.6427271810413525,0.0034772011764545,-0.0082329837161604,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,d15c1e5da93aa8fb019d44e57fcb9d8550bc96d9d2597a1a55e7eec050092675
llama,llama3_2_3b,sft,20,20,14,self_attn.o_proj,32,0.1,943718,5224310,9437184,0.5535878075493706,457453,0.0875623766583529,0.875624137721419,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8792190588861195,0.0004956161702169,-0.0035949211647005,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,d15c1e5da93aa8fb019d44e57fcb9d8550bc96d9d2597a1a55e7eec050092675
llama,llama3_2_3b,sft,20,20,14,self_attn.o_proj,50,0.01,94372,5224310,9437184,0.5535878075493706,28514,0.0054579456425824,0.5457936389082457,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.558840771099869,0.0026408876137713,-0.0130471321916232,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,d15c1e5da93aa8fb019d44e57fcb9d8550bc96d9d2597a1a55e7eec050092675
llama,llama3_2_3b,sft,20,20,14,self_attn.o_proj,50,0.1,943718,5224310,9437184,0.5535878075493706,437713,0.0837838872501823,0.8378392276243799,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8432660351494988,0.0006524623025436,-0.0054268075251189,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,d15c1e5da93aa8fb019d44e57fcb9d8550bc96d9d2597a1a55e7eec050092675
llama,llama3_2_3b,sft,160,160,14,self_attn.o_proj,16,0.01,94372,7513715,9437184,0.7961818906995985,65089,0.0086626921569423,0.8662677470056979,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.874231875414626,0.0048059387822373,-0.0079641284089281,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1
llama,llama3_2_3b,sft,160,160,14,self_attn.o_proj,16,0.1,943718,7513715,9437184,0.7961818906995985,721036,0.0959626496347013,0.959626903089916,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.960923084328818,0.0012480842466924,-0.0012961812389018,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1
llama,llama3_2_3b,sft,160,160,14,self_attn.o_proj,32,0.01,94372,7513715,9437184,0.7961818906995985,60704,0.0080790926991508,0.8079079001710563,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.8200554136986004,0.0059736665570109,-0.012147513527544,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1
llama,llama3_2_3b,sft,160,160,14,self_attn.o_proj,32,0.1,943718,7513715,9437184,0.7961818906995985,707111,0.0941093719950783,0.941094118838468,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9430089390439276,0.0013003588316692,-0.0019148202054594,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1
llama,llama3_2_3b,sft,160,160,14,self_attn.o_proj,50,0.01,94372,7513715,9437184,0.7961818906995985,56907,0.0075737501355853,0.7573737294912082,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.7748090241868394,0.0049152995671237,-0.0174352946956312,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1
llama,llama3_2_3b,sft,160,160,14,self_attn.o_proj,50,0.1,943718,7513715,9437184,0.7961818906995985,694670,0.0924535998504069,0.9245363903736734,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9261510037865552,0.0012627865693143,-0.0016146134128817,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1
llama,llama3_2_3b,sft,320,320,14,self_attn.o_proj,16,0.01,94372,8041147,9437184,0.8520705964830186,72786,0.0090516937446859,0.9051678398280222,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9075824133254816,0.0006382551249316,-0.0024145734974594,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7f13faa7193f5839bc695447e8a6364ba43722c2453ed1efc01574c18dd23bc3
llama,llama3_2_3b,sft,320,320,14,self_attn.o_proj,16,0.1,943718,8041147,9437184,0.8520705964830186,781090,0.0971366398350882,0.971366810069806,rank32_norm_matched_lowrank_bf16_mask,32.0,3.0,0.9726699070029576,0.0002751950301069,-0.0013030969331516,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7f13faa7193f5839bc695447e8a6364ba43722c2453ed1efc01574c18dd23bc3
